SampleID	Gtseq_Chr28_Geno	Pop_Structure_ID	CV_Fall	CV_Late_Fall	CV_Spring	CV_Winter	Tributary	ButteFall	FRHfall	FRHsp	MillDeerFall	SanJoaquinFall	ButteSp	MillDeerSp	ColemanLF	SacWin
F6122_9_D_40	HETEROZYGOTE	FALL	1	0	0	0		0.545	0.439	0.014	0.002	0	0	0	0	0
F6122_9_D_41	LATE	FALL	0.96	0.04	0	0		0.012	0.112	0.005	0.245	0.586	0	0	0.04	0
F6122_9_D_5	LATE	FALL	0.98	0.02	0	0		0.057	0.079	0	0.015	0.831	0	0	0.018	0
F6122_9_D_6	LATE	FALL	0.98	0.02	0	0		0.087	0.154	0.002	0	0.74	0	0	0.017	0
F6122_9_D_7	HETEROZYGOTE	FALL	1	0	0	0		0.039	0.947	0.01	0.001	0.003	0	0	0	0
F6122_9_D_8	LATE	FALL	1	0	0	0		0.559	0.021	0	0	0.419	0	0	0	0
F6122_9_D_9	HETEROZYGOTE	FALL	1	0	0	0		0.237	0.014	0	0.002	0.747	0	0	0	0
KNL22_10_C_3	LATE	FALL	1	0	0	0		0.038	0.672	0.132	0.141	0.017	0	0	0	0
KNL22_10_D_1	LATE	FALL	1	0	0	0		0.002	0.785	0.208	0	0.005	0	0	0	0
KNL22_7_C_6	LATE	FALL	1	0	0	0		0	0.878	0	0.001	0.121	0	0	0	0
KNL22_7_D_1	HETEROZYGOTE	FALL	1	0	0	0		0.056	0.043	0.544	0.353	0.003	0	0	0	0
SB_2_A_1	HETEROZYGOTE	FALL	1	0	0	0		0	0.877	0.016	0.003	0.105	0	0	0	0
SB_2_A_10	LATE	FALL	0.58	0.42	0	0		0.01	0.384	0	0	0.188	0	0	0.417	0
SB_2_A_11																
SB_2_A_12																
SB_2_A_2	LATE	FALL	1	0	0	0		0	0.998	0.002	0	0	0	0	0	0
SB_2_A_3	LATE	FALL	1	0	0	0		0	0.982	0.013	0	0.001	0.003	0	0	0
SB_2_A_4		FALL	0.9	0.1	0	0		0.015	0.368	0.049	0.169	0.299	0.004	0	0.096	0
SB_2_A_5																
SB_2_A_6	LATE	FALL	1	0	0	0		0.651	0.177	0.006	0.013	0.153	0	0	0	0
SB_2_A_7																
SB_2_A_8	HETEROZYGOTE	FALL	0.92	0.08	0	0		0.057	0.216	0.094	0.42	0.135	0	0	0.078	0
SB_2_A_9		FALL	0.99	0.01	0	0		0.163	0.272	0.038	0.453	0.062	0.004	0	0.008	0
TIS_1_C_1	HETEROZYGOTE	WINTER	0	0	0	1		0	0	0	0	0	0	0	0	1
TIS22_4_B_1	HETEROZYGOTE	FALL	0.99	0.01	0	0		0.025	0.08	0.003	0.006	0.877	0	0	0.009	0
TIS22_4_B_2	EARLY	SPRING	0	0	1	0	ButteSp	0	0	0	0	0	1	0	0	0
TIS22_5_B_1	HETEROZYGOTE	FALL	1	0	0	0		0.146	0.843	0	0.011	0	0	0	0	0
TIS22_6_C_1	EARLY	SPRING	0.98	0.02	0	0	Feather River Spring	0.001	0.157	0	0.683	0.136	0	0	0.023	0
TIS22_6_C_10	HETEROZYGOTE	FALL	1	0	0	0		0	0	0.006	0	0.994	0	0	0	0
TIS22_6_C_2	LATE	FALL	1	0	0	0		0.001	0.615	0.001	0.374	0.01	0	0	0	0
TIS22_6_C_3	LATE	FALL	0.99	0.01	0	0		0.009	0.759	0.007	0.165	0.052	0	0	0.008	0
TIS22_6_C_4	LATE	FALL	1	0	0	0		0	0.992	0.002	0.003	0.002	0	0	0	0
TIS22_6_C_5	HETEROZYGOTE	FALL	1	0	0	0		0.01	0.988	0.002	0	0	0	0	0	0
TIS22_6_C_6	HETEROZYGOTE	FALL	1	0	0	0		0	0.132	0	0.06	0.808	0	0	0	0
TIS22_6_C_7	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.039	0.002	0.005	0.953	0	0	0	0
TIS22_6_C_8	HETEROZYGOTE	FALL	1	0	0	0		0.103	0.87	0	0.01	0.017	0	0	0	0
TIS22_6_C_9	LATE	FALL	1	0	0	0		0.003	0.974	0.014	0.001	0.008	0	0	0	0
TIS22_6_D_1	LATE	FALL	1	0	0	0		0.172	0.822	0.001	0	0.005	0	0	0	0
TIS22_6_D_2																
TIS22_7_C_1	LATE	FALL	1	0	0	0		0.135	0.313	0.042	0	0.51	0	0	0	0
TIS22_7_C_10	LATE	FALL	1	0	0	0		0	0.299	0.194	0.039	0.467	0	0	0.001	0
TIS22_7_C_2	HETEROZYGOTE	FALL	1	0	0	0		0	0.061	0.002	0.919	0.017	0	0	0	0
TIS22_7_C_3	LATE	FALL	1	0	0	0		0.047	0.942	0.001	0	0.009	0	0	0	0
TIS22_7_C_4	HETEROZYGOTE	FALL	1	0	0	0		0.004	0	0	0.04	0.956	0	0	0	0
TIS22_7_C_5	LATE	FALL	1	0	0	0		0.12	0.098	0.006	0.697	0.079	0	0	0	0
TIS22_7_C_6	LATE	FALL	1	0	0	0		0	0.7	0	0.025	0.274	0	0	0	0
TIS22_7_C_7_a	LATE	FALL	1	0	0	0		0.031	0.951	0.006	0.009	0.001	0	0	0.001	0
TIS22_7_C_7_b	LATE	FALL	1	0	0	0		0.046	0.941	0.001	0.009	0.001	0	0	0.001	0
TIS22_7_C_7_c	LATE	FALL	1	0	0	0		0.025	0.961	0.006	0.006	0.001	0	0	0	0
TIS22_7_C_8	LATE	FALL	1	0	0	0		0.01	0.436	0.47	0	0.084	0	0	0	0
TIS22_7_C_9	LATE	FALL	1	0	0	0		0.183	0.696	0.001	0.002	0.119	0	0	0	0
TIS22_9_C_10	LATE	FALL	1	0	0	0		0	0.233	0.025	0.004	0.737	0	0	0	0
TIS22_9_C_3	HETEROZYGOTE	FALL	1	0	0	0		0	0.019	0	0.935	0.046	0	0	0	0
TIS22_9_C_4	LATE	FALL	1	0	0	0		0.001	0.111	0	0.001	0.887	0	0	0	0
TIS22_9_C_5	LATE	FALL	1	0	0	0		0.159	0.736	0.043	0.057	0.005	0	0	0	0
TIS22_9_C_6	LATE	FALL	1	0	0	0		0.026	0.64	0.177	0.003	0.154	0	0	0	0
TIS22_9_C_7	LATE	FALL	1	0	0	0		0.001	0.014	0	0.005	0.979	0	0	0	0
TIS22_9_C_9	HETEROZYGOTE	FALL	1	0	0	0		0	0.993	0	0	0.006	0	0	0	0
TIS22_9_D_10	LATE	FALL	0.52	0.48	0	0		0	0.002	0	0.514	0.001	0	0	0.483	0
TIS22_9_D_2	HETEROZYGOTE	FALL	1	0	0	0		0.004	0.99	0.005	0.001	0	0	0	0	0
TIS22_9_D_3	LATE	FALL	1	0	0	0		0	0.925	0.02	0.032	0.023	0	0	0	0
TIS22_9_D_4	LATE	FALL	1	0	0	0		0.003	0.9	0.001	0.058	0.037	0	0	0	0
TIS22_9_D_6	LATE	FALL	1	0	0	0		0.001	0.087	0.001	0.786	0.125	0	0	0	0
TIS22_9_D_7	HETEROZYGOTE	FALL	1	0	0	0		0.131	0.692	0.121	0.056	0	0	0	0	0
TIS22_9_D_8	HETEROZYGOTE	FALL	1	0	0	0		0.064	0.928	0.006	0.001	0.001	0	0	0	0
TIS22_9_D_9	LATE	FALL	1	0	0	0		0.005	0.554	0	0.028	0.413	0	0	0	0
TISS22_9_D_5	HETEROZYGOTE	FALL	1	0	0	0		0	0.996	0.003	0	0.001	0	0	0	0
