Sample ID,Sampling Event,Date,Time,FL (mm),Field Run ID,SHERLOCK ID,SHERLOCK Early/Late  Call,SHERLOCK Spring/Winter Call,GTSeq ID,Gtseq Chr28 haplo,GTSeq Run ID,Final Run Designation,,** = Incongruence,"Spring*=Early/Early sample that most likely is spring, but has not been run through the spring/winter assay"
F6123_9_A_20,9,3/6/2023,n/r,39,Fall,,,,,,,,,,
F6123_9_A_21,9,3/6/2023,n/r,37,Fall,,,,,,,,,,
F6123_9_A_22,9,3/6/2023,n/r,36,Fall,,,,,,,,,,
F6123_9_A_23,9,3/6/2023,n/r,35,Fall,,,,,,,,,,
F6123_9_A_24,9,3/6/2023,n/r,36,Fall,,,,,,,,,,
F6123_9_A_25,9,3/6/2023,n/r,37,Fall,,,,,,,,,,
F6123_9_A_26,9,3/6/2023,n/r,36,Fall,,,,,,,,,,
F6123_9_A_27,9,3/6/2023,n/r,35,Fall,,,,,,,,,,
F6123_9_A_28,9,3/6/2023,n/r,36,Fall,,,,,,,,,,
F6123_9_A_29,9,3/6/2023,n/r,36,Fall,,,,,,,,,,
F6123_9_A_3,9,3/6/2023,n/r,40,Fall,,,,,,,,,,
F6123_9_A_30,9,3/6/2023,n/r,35,Fall,,,,,,,,,,
F6123_9_A_31,9,3/6/2023,n/r,35,Fall,,,,,,,,,,
F6123_9_A_32,9,3/6/2023,n/r,36,Fall,,,,,,,,,,
F6123_9_A_33,9,3/6/2023,n/r,39,Fall,,,,,,,,,,
F6123_9_A_34,9,3/6/2023,n/r,37,Fall,,,,,,,,,,
F6123_9_A_35,9,3/7/2023,12:25,35,Fall,,,,,,,,,,
F6123_9_A_36,9,3/7/2023,12:25,35,Fall,,,,,,,,,,
F6123_9_A_37,9,3/7/2023,12:25,36,Fall,,,,,,,,,,
F6123_9_A_38,9,3/7/2023,12:25,40,Fall,,,,,,,,,,
F6123_9_A_39,9,3/7/2023,12:25,37,Fall,,,,,,,,,,
F6123_9_A_4,9,3/6/2023,n/r,37,Fall,,,,,,,,,,
F6123_9_A_40,9,3/7/2023,12:25,35,Fall,,,,,,,,,,
F6123_9_A_41,9,3/7/2023,12:25,35,Fall,,,,,,,,,,
F6123_9_A_42,9,3/7/2023,12:25,37,Fall,,,,,,,,,,
F6123_9_A_43,9,3/7/2023,12:25,39,Fall,,,,,,,,,,
F6123_9_A_44,9,3/7/2023,12:25,34,Fall,,,,,,,,,,
F6123_9_A_45,9,3/7/2023,12:25,38,Fall,,,,,,,,,,
F6123_9_A_46,9,3/7/2023,12:25,38,Fall,,,,,,,,,,
F6123_9_A_47,9,3/7/2023,12:25,35,Fall,,,,,,,,,,
F6123_9_A_48,9,3/7/2023,12:25,36,Fall,,,,,,,,,,
F6123_9_A_49,9,3/7/2023,12:25,38,Fall,,,,,,,,,,
F6123_9_A_5,9,3/6/2023,n/r,36,Fall,,,,,,,,,,
F6123_9_A_50,9,3/7/2023,12:25,36,Fall,,,,,,,,,,
F6123_9_A_51,9,3/7/2023,12:25,39,Fall,,,,,,,,,,
F6123_9_A_52,9,3/7/2023,12:25,38,Fall,,,,,,,,,,
F6123_9_A_53,9,3/7/2023,12:25,37,Fall,,,,,,,,,,
F6123_9_A_54,9,3/7/2023,12:25,36,Fall,,,,,,,,,,
F6123_9_A_55,9,3/7/2023,12:25,37,Fall,,,,,,,,,,
F6123_9_A_56,9,3/7/2023,12:25,37,Fall,,,,,,,,,,
F6123_9_A_57,9,3/7/2023,12:25,38,Fall,,,,,,,,,,
F6123_9_A_58,9,3/7/2023,12:25,37,Fall,,,,,,,,,,
F6123_9_A_59,9,3/7/2023,12:25,37,Fall,,,,,,,,,,
F6123_9_A_6,9,3/6/2023,n/r,35,Fall,,,,,,,,,,
F6123_9_A_60,9,3/7/2023,12:25,37,Fall,,,,,,,,,,
F6123_9_A_61,9,3/7/2023,12:25,38,Fall,,,,,,,,,,
F6123_9_A_62,9,3/7/2023,12:25,36,Fall,,,,,,,,,,
F6123_9_A_63,9,3/7/2023,12:25,35,Fall,,,,,,,,,,
F6123_9_A_64,9,3/7/2023,12:25,34,Fall,,,,,,,,,,
F6123_9_A_65,9,3/7/2023,12:25,35,Fall,,,,,,,,,,
F6123_9_A_66,9,3/8/2023,12:40,35,Fall,,,,,,,,,,
F6123_9_A_67,9,3/8/2023,n/r,39,Fall,,,,,,,,,,
F6123_9_A_68,9,3/8/2023,n/r,36,Fall,,,,,,,,,,
F6123_9_A_69,9,3/8/2023,n/r,39,Fall,,,,,,,,,,
F6123_9_A_7,9,3/6/2023,n/r,39,Fall,,,,,,,,,,
F6123_9_A_70,9,3/8/2023,n/r,34,Fall,,,,,,,,,,
F6123_9_A_71,9,3/8/2023,n/r,36,Fall,,,,,,,,,,
F6123_9_A_72,9,3/8/2023,n/r,36,Fall,,,,,,,,,,
F6123_9_A_73,9,3/8/2023,n/r,40,Fall,,,,,,,,,,
F6123_9_A_74,9,3/8/2023,n/r,36,Fall,,,,,,,,,,
F6123_9_A_75,9,3/8/2023,n/r,35,Fall,,,,,,,,,,
F6123_9_A_76,9,3/8/2023,n/r,38,Fall,,,,,,,,,,
F6123_9_A_77,9,3/8/2023,n/r,37,Fall,,,,,,,,,,
F6123_9_A_78,9,3/8/2023,n/r,42,Fall,,,,,,,,,,
F6123_9_A_79,9,3/8/2023,n/r,36,Fall,,,,,,,,,,
F6123_9_A_8,9,3/6/2023,n/r,35,Fall,,,,,,,,,,
F6123_9_A_80,9,3/8/2023,n/r,36,Fall,,,,,,,,,,
F6123_9_A_81,9,3/8/2023,n/r,34,Fall,,,,,,,,,,
F6123_9_A_82,9,3/8/2023,n/r,37,Fall,,,,,,,,,,
F6123_9_A_83,9,3/8/2023,n/r,37,Fall,,,,,,,,,,
F6123_9_A_84,9,3/8/2023,n/r,38,Fall,,,,,,,,,,
F6123_9_A_85,9,3/8/2023,n/r,34,Fall,,,,,,,,,,
F6123_9_A_86,9,3/8/2023,n/r,35,Fall,,,,,,,,,,
F6123_9_A_87,9,3/8/2023,n/r,35,Fall,,,,,,,,,,
F6123_9_A_88,9,3/8/2023,n/r,36,Fall,,,,,,,,,,
F6123_9_A_89,9,3/8/2023,n/r,35,Fall,,,,,,,,,,
F6123_9_A_9,9,3/6/2023,n/r,39,Fall,,,,,,,,,,
F6123_9_A_90,9,3/8/2023,n/r,42,Fall,,,,,,,,,,
F6123_9_A_91,9,3/8/2023,n/r,35,Fall,,,,,,,,,,
F6123_9_A_92,9,3/8/2023,n/r,36,Fall,,,,,,,,,,
F6123_9_A_93,9,3/8/2023,n/r,36,Fall,,,,,,,,,,
F6123_9_A_94,9,3/8/2023,n/r,33,Fall,,,,,,,,,,
F6123_9_A_95,9,3/8/2023,n/r,37,Fall,,,,,,,,,,
F6123_9_A_96,9,3/8/2023,14:00,37,Fall,,,,,,,,,,
F6123_9_A_97,9,3/8/2023,14:00,34,Fall,,,,,,,,,,
F6123_9_A_98,9,3/8/2023,14:00,35,Fall,,,,,,,,,,
F6123_9_A_99,9,3/8/2023,14:00,37,Fall,,,,,,,,,,
F6123_9_B_1,9,3/6/2023,12:30,51,Fall,,,,,,,,,,
F6123_9_B_2,9,3/6/2023,12:30,50,Fall,,,,,,,,,,
F6123_9_B_3,9,3/7/2023,13:25,57,Fall,,,,,,,,,,
F6123_9_B_4,9,3/7/2023,13:25,58,Fall,,,,,,,,,,
F6123_9_B_5,9,3/9/2023,11:45,54,Fall,,,,,,,,,,
F6123_9_C_1,9,3/9/2023,11:45,74,Fall,,,,,,,,,,
KNL23_9_A_1,9,3/6/2023,9:50,49,n/r,,,,,,,,,,
KNL23_9_A_2,9,3/6/2023,9:54,49,n/r,,,,,,,,,,
KNL23_9_A_3,9,3/6/2023,9:57,47,n/r,,,,,,,,,,
KNL23_9_A_4,9,3/7/2023,10:37,47,n/r,,,,,,,,,,
KNL23_9_A_5,9,3/7/2023,10:38,115,n/r,,,,,,,,,,
KNL23_9_A_6,9,3/7/2023,10:41,42,n/r,,,,,,,,,,
TIS23_9_A_1,9,3/7/2023,10:00,40,Fall,,,,,,,,,,
TIS23_9_A_2,9,3/10/2023,10:00,42,n/r,,,,,,,,,,
TIS23_9_A_3,9,3/10/2023,10:00,42,n/r,,,,,,,,,,
TIS23_9_B_1,9,3/7/2023,n/r,52,Fall,,,,,,,,,,
TIS23_9_B_10,9,3/10/2023,10:00,62,n/r,,,,,,,,,,
TIS23_9_B_2,9,3/7/2023,n/r,45,Fall,,,,,,,,,,
TIS23_9_B_3,9,3/7/2023,n/r,53,Fall,,,,,,,,,,
TIS23_9_B_4,9,3/7/2023,n/r,51,Fall,,,,,,,,,,
TIS23_9_B_5,9,3/7/2023,n/r,49,Fall,,,,,,,,,,
TIS23_9_B_6,9,3/9/2023,10:33,60,Fall,,,,,,,,,,
TIS23_9_B_7,9,3/9/2023,10:35,58,Fall,,,,,,,,,,
TIS23_9_B_8,9,3/10/2023,10:00,58,n/r,,,,,,,,,,
TIS23_9_B_9,9,3/10/2023,10:00,54,n/r,,,,,,,,,,
TIS23_9_C_1,9,3/9/2023,10:36,66,Spring,,,,,,,,,,
TIS23_9_D_1,9,3/7/2023,n/r,98,Winter,,,,,,,,,,
TIS23_9_D_2,9,3/10/2023,n/r,105,Winter,,,,,,,,,,
YUR23_9_A_1,9,3/6/2023,9:45,36,Fall,,,,,,,,,,
YUR23_9_A_10,9,3/6/2023,10:00,38,Fall,,,,,,,,,,
YUR23_9_A_11,9,3/6/2023,10:03,36,Fall,,,,,,,,,,
YUR23_9_A_12,9,3/6/2023,10:06,35,Fall,,,,,,,,,,
YUR23_9_A_13,9,3/6/2023,10:07,35,Fall,,,,,,,,,,
YUR23_9_A_14,9,3/6/2023,10:11,37,Fall,,,,,,,,,,
YUR23_9_A_15,9,3/6/2023,10:12,38,Fall,,,,,,,,,,
YUR23_9_A_2,9,3/6/2023,9:47,38,Fall,,,,,,,,,,
YUR23_9_A_3,9,3/6/2023,9:48,37,Fall,,,,,,,,,,
YUR23_9_A_4,9,3/6/2023,9:50,37,Fall,,,,,,,,,,
YUR23_9_A_5,9,3/6/2023,9:52,39,Fall,,,,,,,,,,
YUR23_9_A_6,9,3/6/2023,9:54,39,Fall,,,,,,,,,,
YUR23_9_A_7,9,3/6/2023,9:55,36,Fall,,,,,,,,,,
YUR23_9_A_8,9,3/6/2023,9:57,36,Fall,,,,,,,,,,
YUR23_9_A_9,9,3/6/2023,9:58,37,Fall,,,,,,,,,,
YUR23_9_B_1,9,3/6/2023,9:52,64,Spring,,,,,,,,,,
YUR23_9_B_2,9,3/6/2023,10:30,58,Fall,,,,,,,,,,
YUR23_9_B_3,9,3/8/2023,10:22,62,Fall,,,,,,,,,,
YUR23_9_B_4,9,3/8/2023,10:28,62,Fall,,,,,,,,,,
BTC23_10_A_1,10,3/22/2023,9:25,75,Spring,,,,,,,,,,
BTC23_10_A_2,10,3/24/2023,n/r,53,Fall,,,,,,,,,,
BTC23_10_B_1,10,3/24/2023,n/r,66,Fall,,,,,,,,,,
BUT23_10_A_1,10,3/22/2023,9:10,38,Spring,,,,,,,,,,
BUT23_10_A_2,10,3/22/2023,9:10,37,Spring,,,,,,,,,,
BUT23_10_A_3,10,3/22/2023,9:15,34,Spring,,,,,,,,,,
BUT23_10_A_4,10,3/23/2023,10:30,36,n/r,,,,,,,,,,
BUT23_10_A_5,10,3/23/2023,10:31,36,n/r,,,,,,,,,,
BUT23_10_A_6,10,3/23/2023,10:34,37,n/r,,,,,,,,,,
BUT23_10_A_7,10,3/23/2023,10:37,37,n/r,,,,,,,,,,
CLR23_10_A_1,10,3/20/2023,11:48,38,Fall,,,,,,,,,,
CLR23_10_A_10,10,3/20/2023,12:13,60,Fall,,,,,,,,,,
CLR23_10_A_11,10,3/22/2023,12:48,39,Fall,,,,,,,,,,
CLR23_10_A_12,10,3/22/2023,12:50,40,Fall,,,,,,,,,,
CLR23_10_A_13,10,3/22/2023,12:54,49,Fall,,,,,,,,,,
CLR23_10_A_14,10,3/22/2023,12:56,39,Fall,,,,,,,,,,
CLR23_10_A_15,10,3/22/2023,13:01,36,Fall,,,,,,,,,,
CLR23_10_A_16,10,3/22/2023,13:05,43,Fall,,,,,,,,,,
CLR23_10_A_17,10,3/22/2023,13:06,40,Fall,,,,,,,,,,
CLR23_10_A_18,10,3/22/2023,13:09,46,Fall,,,,,,,,,,
CLR23_10_A_19,10,3/23/2023,11:10,39,Fall,,,,,,,,,,
CLR23_10_A_2,10,3/20/2023,11:56,39,Fall,,,,,,,,,,
CLR23_10_A_20,10,3/23/2023,11:10,35,Fall,,,,,,,,,,
CLR23_10_A_21,10,3/23/2023,11:20,39,Fall,,,,,,,,,,
CLR23_10_A_22,10,3/23/2023,11:20,35,Fall,,,,,,,,,,
CLR23_10_A_23,10,3/24/2023,14:00,44,Fall,,,,,,,,,,
CLR23_10_A_24,10,3/24/2023,14:00,48,Fall,,,,,,,,,,
CLR23_10_A_25,10,3/24/2023,14:00,38,Fall,,,,,,,,,,
CLR23_10_A_3,10,3/21/2023,11:13,38,Fall,,,,,,,,,,
CLR23_10_A_4,10,3/21/2023,11:14,37,Fall,,,,,,,,,,
CLR23_10_A_5,10,3/20/2023,11:16,39,Fall,,,,,,,,,,
CLR23_10_A_6,10,3/20/2023,11:20,39,Fall,,,,,,,,,,
CLR23_10_A_7,10,3/20/2023,11:23,37,Fall,,,,,,,,,,
CLR23_10_A_8,10,3/20/2023,11:25,39,Fall,,,,,,,,,,
CLR23_10_A_9,10,3/20/2023,12:11,37,Fall,,,,,,,,,,
DEL23_10_A_1,10,3/22/2023,10:45,41,Fall,,,,,,,,,,
DEL23_10_A_2,10,3/22/2023,10:48,41,Fall,,,,,,,,,,
DEL23_10_A_3,10,3/23/2023,14:31,38,Fall,,,,,,,,,,
DEL23_10_A_4,10,3/23/2023,14:36,36,Fall,,,,,,,,,,
DEL23_10_A_5,10,3/23/2023,14:38,36,Fall,,,,,,,,,,
DEL23_10_B_1,10,3/23/2023,14:22,54,Fall,,,,,,,,,,
DEL23_10_B_2,10,3/23/2023,14:34,59,Fall,,,,,,,,,,
DEL23_10_B_3,10,3/23/2023,14:42,57,Fall,,,,,,,,,,
F1723_10_A_1,10,3/21/2023,11:47,39,n/r,,,,,,,,,,
F1723_10_A_2,10,3/21/2023,11:50,49,n/r,,,,,,,,,,
F1723_10_A_3,10,3/22/2023,10:38,39,n/r,,,,,,,,,,
F1723_10_A_4,10,3/23/2023,11:23,43,n/r,,,,,,,,,,
F1723_10_A_5,10,3/23/2023,11:25,38,n/r,,,,,,,,,,
F1723_10_A_6,10,3/24/2023,10:52,38,n/r,,,,,,,,,,
F1723_10_B_1,10,3/23/2023,11:27,52,n/r,,,,,,,,,,
F1723_10_B_2,10,3/24/2023,10:50,73,n/r,,,,,,,,,,
F6123_10_A_1,10,3/22/2023,10:40,46,Fall,,,,,,,,,,
F6123_10_A_10,10,3/23/2023,n/r,38,Fall,,,,,,,,,,
F6123_10_A_11,10,3/23/2023,n/r,34,Fall,,,,,,,,,,
F6123_10_A_12,10,3/23/2023,n/r,34,Fall,,,,,,,,,,
F6123_10_A_13,10,3/23/2023,n/r,35,Fall,,,,,,,,,,
F6123_10_A_14,10,3/23/2023,n/r,35,Fall,,,,,,,,,,
F6123_10_A_15,10,3/23/2023,n/r,38,Fall,,,,,,,,,,
F6123_10_A_16,10,3/23/2023,n/r,40,Fall,,,,,,,,,,
F6123_10_A_17,10,3/23/2023,n/r,40,Fall,,,,,,,,,,
F6123_10_A_18,10,3/24/2023,10:38,44,Fall,,,,,,,,,,
F6123_10_A_19,10,3/24/2023,n/r,45,Fall,,,,,,,,,,
F6123_10_A_2,10,3/22/2023,10:42,37,Fall,,,,,,,,,,
F6123_10_A_20,10,3/24/2023,n/r,34,Fall,,,,,,,,,,
F6123_10_A_21,10,3/24/2023,n/r,44,Fall,,,,,,,,,,
F6123_10_A_22,10,3/24/2023,n/r,35,Fall,,,,,,,,,,
F6123_10_A_23,10,3/24/2023,n/r,37,Fall,,,,,,,,,,
F6123_10_A_24,10,3/24/2023,n/r,39,Fall,,,,,,,,,,
F6123_10_A_25,10,3/24/2023,n/r,35,Fall,,,,,,,,,,
F6123_10_A_26,10,3/24/2023,n/r,36,Fall,,,,,,,,,,
F6123_10_A_27,10,3/24/2023,n/r,33,Fall,,,,,,,,,,
F6123_10_A_28,10,3/24/2023,n/r,33,Fall,,,,,,,,,,
F6123_10_A_29,10,3/24/2023,n/r,39,Fall,,,,,,,,,,
F6123_10_A_3,10,3/22/2023,10:45,35,Fall,,,,,,,,,,
F6123_10_A_30,10,3/24/2023,n/r,38,Fall,,,,,,,,,,
F6123_10_A_31,10,3/24/2023,n/r,35,Fall,,,,,,,,,,
F6123_10_A_32,10,3/24/2023,n/r,37,Fall,,,,,,,,,,
F6123_10_A_4,10,3/22/2023,10:47,38,Fall,,,,,,,,,,
F6123_10_A_5,10,3/23/2023,10:50,35,Fall,,,,,,,,,,
F6123_10_A_6,10,3/23/2023,n/r,35,Fall,,,,,,,,,,
F6123_10_A_7,10,3/23/2023,n/r,36,Fall,,,,,,,,,,
F6123_10_A_8,10,3/23/2023,n/r,35,Fall,,,,,,,,,,
F6123_10_A_9,10,3/23/2023,n/r,38,Fall,,,,,,,,,,
KNL23_10_A_1,10,3/21/2023,10:26,63,n/r,,,,,,,,,,
KNL23_10_A_10,10,3/21/2023,10:47,88,n/r,,,,,,,,,,
KNL23_10_A_11,10,3/21/2023,10:49,37,n/r,,,,,,,,,,
KNL23_10_A_12,10,3/21/2023,10:50,43,n/r,,,,,,,,,,
KNL23_10_A_13,10,3/21/2023,10:52,37,n/r,,,,,,,,,,
KNL23_10_A_14,10,3/21/2023,11:15,88,n/r,,,,,,,,,,
KNL23_10_A_15,10,3/21/2023,11:17,36,n/r,,,,,,,,,,
KNL23_10_A_16,10,3/21/2023,11:19,49,n/r,,,,,,,,,,
KNL23_10_A_17,10,3/21/2023,11:22,89,n/r,,,,,,,,,,
KNL23_10_A_18,10,3/21/2023,11:25,58,n/r,,,,,,,,,,
KNL23_10_A_19,10,3/21/2023,11:27,107,n/r,,,,,,,,,,
KNL23_10_A_2,10,3/21/2023,10:28,45,n/r,,,,,,,,,,
KNL23_10_A_20,10,3/21/2023,11:30,78,n/r,,,,,,,,,,
KNL23_10_A_21,10,3/21/2023,11:32,52,n/r,,,,,,,,,,
KNL23_10_A_22,10,3/21/2023,11:35,81,n/r,,,,,,,,,,
KNL23_10_A_23,10,3/21/2023,11:38,84,n/r,,,,,,,,,,
KNL23_10_A_24,10,3/21/2023,11:58,39,n/r,,,,,,,,,,
KNL23_10_A_25,10,3/21/2023,12:04,39,n/r,,,,,,,,,,
KNL23_10_A_26,10,3/21/2023,12:05,39,n/r,,,,,,,,,,
KNL23_10_A_27,10,3/21/2023,12:06,37,n/r,,,,,,,,,,
KNL23_10_A_28,10,3/21/2023,12:07,39,n/r,,,,,,,,,,
KNL23_10_A_3,10,3/21/2023,10:30,42,n/r,,,,,,,,,,
KNL23_10_A_4,10,3/21/2023,10:32,55,n/r,,,,,,,,,,
KNL23_10_A_5,10,3/21/2023,10:34,78,n/r,,,,,,,,,,
KNL23_10_A_6,10,3/21/2023,10:36,38,n/r,,,,,,,,,,
KNL23_10_A_7,10,3/21/2023,10:38,95,n/r,,,,,,,,,,
KNL23_10_A_8,10,3/21/2023,10:40,39,n/r,,,,,,,,,,
KNL23_10_A_9,10,3/21/2023,10:43,91,n/r,,,,,,,,,,
KNL23_10_B_1,10,3/21/2023,11:47,57,n/r,,,,,,,,,,
KNL23_10_B_2,10,3/21/2023,11:50,54,n/r,,,,,,,,,,
KNL23_10_B_3,10,3/21/2023,12:02,54,n/r,,,,,,,,,,
KNL23_10_C_1,10,3/21/2023,11:56,83,n/r,,,,,,,,,,
KNL23_10_C_2,10,3/21/2023,12:00,79,n/r,,,,,,,,,,
TIS23_10_A_1,10,3/20/2023,12:03,39,n/r,,,,,,,,,,
TIS23_10_A_10,10,3/20/2023,12:28,38,n/r,,,,,,,,,,
TIS23_10_A_11,10,3/21/2023,n/r,40,n/r,,,,,,,,,,
TIS23_10_A_12,10,3/21/2023,n/r,44,n/r,,,,,,,,,,
TIS23_10_A_13,10,3/21/2023,n/r,39,n/r,,,,,,,,,,
TIS23_10_A_14,10,3/21/2023,n/r,44,n/r,,,,,,,,,,
TIS23_10_A_15,10,3/21/2023,n/r,38,n/r,,,,,,,,,,
TIS23_10_A_16,10,3/22/2023,n/r,40,n/r,,,,,,,,,,
TIS23_10_A_17,10,3/22/2023,n/r,41,n/r,,,,,,,,,,
TIS23_10_A_18,10,3/22/2023,n/r,37,n/r,,,,,,,,,,
TIS23_10_A_19,10,3/22/2023,n/r,38,n/r,,,,,,,,,,
TIS23_10_A_2,10,3/20/2023,12:04,40,n/r,,,,,,,,,,
TIS23_10_A_20,10,3/22/2023,n/r,37,n/r,,,,,,,,,,
TIS23_10_A_21,10,3/22/2023,n/r,36,n/r,,,,,,,,,,
TIS23_10_A_22,10,3/22/2023,n/r,37,n/r,,,,,,,,,,
TIS23_10_A_23,10,3/22/2023,n/r,40,n/r,,,,,,,,,,
TIS23_10_A_24,10,3/22/2023,n/r,42,n/r,,,,,,,,,,
TIS23_10_A_25,10,3/22/2023,n/r,41,n/r,,,,,,,,,,
TIS23_10_A_26,10,3/22/2023,n/r,39,n/r,,,,,,,,,,
TIS23_10_A_27,10,3/22/2023,n/r,41,n/r,,,,,,,,,,
TIS23_10_A_29,10,3/23/2023,10:13,41,n/r,,,,,,,,,,
TIS23_10_A_3,10,3/20/2023,12:08,39,n/r,,,,,,,,,,
TIS23_10_A_30,10,3/23/2023,10:15,42,n/r,,,,,,,,,,
TIS23_10_A_4,10,3/20/2023,12:12,41,n/r,,,,,,,,,,
TIS23_10_A_5,10,3/20/2023,12:13,43,n/r,,,,,,,,,,
TIS23_10_A_6,10,3/20/2023,12:20,37,n/r,,,,,,,,,,
TIS23_10_A_7,10,3/20/2023,12:23,41,n/r,,,,,,,,,,
TIS23_10_A_8,10,3/20/2023,12:24,36,n/r,,,,,,,,,,
TIS23_10_A_9,10,3/20/2023,12:25,38,n/r,,,,,,,,,,
TIS23_10_B_1,10,3/20/2023,11:59,54,n/r,,,,,,,,,,
TIS23_10_B_10,10,3/20/2023,12:18,55,n/r,,,,,,,,,,
TIS23_10_B_2,10,3/20/2023,12:00,52,n/r,,,,,,,,,,
TIS23_10_B_3,10,3/20/2023,12:02,58,n/r,,,,,,,,,,
TIS23_10_B_4,10,3/20/2023,12:06,59,n/r,,,,,,,,,,
TIS23_10_B_5,10,3/20/2023,12:08,56,n/r,,,,,,,,,,
TIS23_10_B_6,10,3/20/2023,12:10,54,n/r,,,,,,,,,,
TIS23_10_B_7,10,3/20/2023,12:14,55,n/r,,,,,,,,,,
TIS23_10_B_8,10,3/20/2023,12:15,51,n/r,,,,,,,,,,
TIS23_10_B_9,10,3/20/2023,12:17,52,n/r,,,,,,,,,,
TIS23_10_C_1,10,3/20/2023,11:57,70,n/r,,,,,,,,,,
TIS23_10_C_2,10,3/20/2023,12:22,65,n/r,,,,,,,,,,
TIS23_10_C_3,10,3/23/2023,10:19,75,n/r,,,,,,,,,,
TIS23_10_D_1,10,3/22/2023,n/r,99,n/r,,,,,,,,,,
TIS23_10_D_2,10,3/22/2023,n/r,100,n/r,,,,,,,,,,
TIS23_10_D_3,10,3/22/2023,n/r,85,n/r,,,,,,,,,,
TIS23_10_D_4,10,3/23/2023,10:24,97,n/r,,,,,,,,,,
YUR23_10_A_1,10,3/20/2023,10:17,37,Fall,,,,,,,,,,
YUR23_10_A_10,10,3/20/2023,10:30,44,Fall,,,,,,,,,,
YUR23_10_A_11,10,3/20/2023,10:32,39,Fall,,,,,,,,,,
YUR23_10_A_12,10,3/20/2023,10:34,37,Fall,,,,,,,,,,
YUR23_10_A_13,10,3/20/2023,10:34,42,Fall,,,,,,,,,,
YUR23_10_A_14,10,3/20/2023,10:35,37,Fall,,,,,,,,,,
YUR23_10_A_15,10,3/20/2023,10:36,35,Fall,,,,,,,,,,
YUR23_10_A_2,10,3/20/2023,10:19,36,Fall,,,,,,,,,,
YUR23_10_A_3,10,3/20/2023,10:21,39,Fall,,,,,,,,,,
YUR23_10_A_4,10,3/20/2023,10:22,37,Fall,,,,,,,,,,
YUR23_10_A_5,10,3/20/2023,10:23,38,Fall,,,,,,,,,,
YUR23_10_A_6,10,3/20/2023,10:24,37,Fall,,,,,,,,,,
YUR23_10_A_7,10,3/20/2023,10:25,36,Fall,,,,,,,,,,
YUR23_10_A_8,10,3/20/2023,10:27,37,Fall,,,,,,,,,,
YUR23_10_A_9,10,3/20/2023,10:28,37,Fall,,,,,,,,,,
YUR23_10_B_1,10,3/21/2023,10:12,59,Fall,,,,,,,,,,
YUR23_10_B_2,10,3/23/2023,10:03,61,Fall,,,,,,,,,,
YUR23_10_B_3,10,3/23/2023,10:12,66,Fall,,,,,,,,,,
YUR23_10_C_1,10,3/20/2023,10:39,76,Spring,,,,,,,,,,
YUR23_10_C_2,10,3/21/2023,10:07,73,Spring,,,,,,,,,,
BTC23_11_B_1,11,4/5/2023,14:45,74,Fall,,,,,,,,,,
BTC23_11_B_2,11,4/5/2023,14:45,66,Fall,,Early/Early,,,,,Spring*,,,
BTC23_11_B_4,11,4/7/2023,11:00,74,Fall,,,,,,,,,,
BUT23_11_A_1,11,4/6/2023,9:42,48,n/r,,Early/Early,,,,,Spring*,,,
BUT23_11_A_2,11,4/6/2023,9:47,36,n/r,,Early/Early,,,,,Spring*,,,
BUT23_11_A_3,11,4/6/2023,9:49,46,n/r,,Early/Early,,,,,Spring*,,,
BUT23_11_A_4,11,4/6/2023,9:51,49,n/r,,Early/Early,,,,,Spring*,,,
BUT23_11_A_5,11,4/6/2023,9:53,46,n/r,,,,,,,,,,
BUT23_11_A_6,11,4/6/2023,9:56,46,n/r,,Early/Early,,,,,Spring*,,,
BUT23_11_A_7,11,4/6/2023,9:58,34,n/r,,,,,,,,,,
BUT23_11_A_8,11,4/6/2023,10:00,38,n/r,,Early/Early,,,,,Spring*,,,
CLR23_11_A_1,11,4/4/2023,11:13,48,Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_11_A_2,11,4/4/2023,11:15,39,Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_11_A_3,11,4/4/2023,11:21,38,Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_11_A_4,11,4/6/2023,11:07,51,Fall,,,,,,,,,,
CLR23_11_A_5,11,4/7/2023,10:38,50,Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_11_A_6,11,4/7/2023,10:41,51,Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_11_A_7,11,4/8/2023,11:45,35,Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_11_B_1,11,4/3/2023,12:05,70,Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_11_B_2,11,4/3/2023,12:07,71,Fall,,,,,,,,,,
CLR23_11_B_3,11,4/4/2023,11:11,67,Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_11_B_4,11,4/5/2023,13:11,73,Fall,,,,,,,,,,
CLR23_11_B_5,11,4/5/2023,13:12,54,Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_11_C_1,11,4/3/2023,12:15,92,Spring,,,,,,,,,,
DEL23_11_A_1,11,4/4/2023,11:23,37,Fall,,Late/Late,,,,,Fall or Late Fall,,,
DEL23_11_A_2,11,4/4/2023,11:26,34,Fall,,,,,,,,,,
DEL23_11_A_3,11,4/4/2023,11:27,37,Fall,,Late/Late,,,,,Fall or Late Fall,,,
