sample_ids,sample_event_number,sample_bin_code,sample_number,location_code,first_sample_date,sample_bin_id,sample_event_id,location_id
FTH_2_A_11,2,A,11,FTH,2022-01-24,17,3,NA
FTH_2_A_11,2,A,11,FTH,2022-01-24,22,3,NA
FTH_2_A_11,2,A,11,FTH,2022-01-24,27,3,NA
FTH_2_A_11,2,A,11,FTH,2022-01-24,32,3,NA
FTH_2_A_11,2,A,11,FTH,2022-01-24,37,3,NA
FTH_2_A_11,2,A,11,FTH,2022-01-24,42,3,NA
FTH_2_A_11,2,A,11,FTH,2022-01-24,47,3,NA
FTH_2_A_12,2,A,12,FTH,2022-01-24,2,3,NA
FTH_2_A_12,2,A,12,FTH,2022-01-24,7,3,NA
FTH_2_A_12,2,A,12,FTH,2022-01-24,12,3,NA
FTH_2_A_12,2,A,12,FTH,2022-01-24,17,3,NA
FTH_2_A_12,2,A,12,FTH,2022-01-24,22,3,NA
FTH_2_A_12,2,A,12,FTH,2022-01-24,27,3,NA
FTH_2_A_12,2,A,12,FTH,2022-01-24,32,3,NA
FTH_2_A_12,2,A,12,FTH,2022-01-24,37,3,NA
FTH_2_A_12,2,A,12,FTH,2022-01-24,42,3,NA
FTH_2_A_12,2,A,12,FTH,2022-01-24,47,3,NA
FTH_2_A_13,2,A,13,FTH,2022-01-24,2,3,NA
FTH_2_A_13,2,A,13,FTH,2022-01-24,7,3,NA
FTH_2_A_13,2,A,13,FTH,2022-01-24,12,3,NA
FTH_2_A_13,2,A,13,FTH,2022-01-24,17,3,NA
FTH_2_A_13,2,A,13,FTH,2022-01-24,22,3,NA
FTH_2_A_13,2,A,13,FTH,2022-01-24,27,3,NA
FTH_2_A_13,2,A,13,FTH,2022-01-24,32,3,NA
FTH_2_A_13,2,A,13,FTH,2022-01-24,37,3,NA
FTH_2_A_13,2,A,13,FTH,2022-01-24,42,3,NA
FTH_2_A_13,2,A,13,FTH,2022-01-24,47,3,NA
FTH_2_A_14,2,A,14,FTH,2022-01-24,2,3,NA
FTH_2_A_14,2,A,14,FTH,2022-01-24,7,3,NA
FTH_2_A_14,2,A,14,FTH,2022-01-24,12,3,NA
FTH_2_A_14,2,A,14,FTH,2022-01-24,17,3,NA
FTH_2_A_14,2,A,14,FTH,2022-01-24,22,3,NA
FTH_2_A_14,2,A,14,FTH,2022-01-24,27,3,NA
FTH_2_A_14,2,A,14,FTH,2022-01-24,32,3,NA
FTH_2_A_14,2,A,14,FTH,2022-01-24,37,3,NA
FTH_2_A_14,2,A,14,FTH,2022-01-24,42,3,NA
FTH_2_A_14,2,A,14,FTH,2022-01-24,47,3,NA
FTH_2_A_15,2,A,15,FTH,2022-01-24,2,3,NA
FTH_2_A_15,2,A,15,FTH,2022-01-24,7,3,NA
FTH_2_A_15,2,A,15,FTH,2022-01-24,12,3,NA
FTH_2_A_15,2,A,15,FTH,2022-01-24,17,3,NA
FTH_2_A_15,2,A,15,FTH,2022-01-24,22,3,NA
FTH_2_A_15,2,A,15,FTH,2022-01-24,27,3,NA
FTH_2_A_15,2,A,15,FTH,2022-01-24,32,3,NA
FTH_2_A_15,2,A,15,FTH,2022-01-24,37,3,NA
FTH_2_A_15,2,A,15,FTH,2022-01-24,42,3,NA
FTH_2_A_15,2,A,15,FTH,2022-01-24,47,3,NA
FTH_2_A_16,2,A,16,FTH,2022-01-24,2,3,NA
FTH_2_A_16,2,A,16,FTH,2022-01-24,7,3,NA
FTH_2_A_16,2,A,16,FTH,2022-01-24,12,3,NA
FTH_2_A_16,2,A,16,FTH,2022-01-24,17,3,NA
FTH_2_A_16,2,A,16,FTH,2022-01-24,22,3,NA
FTH_2_A_16,2,A,16,FTH,2022-01-24,27,3,NA
FTH_2_A_16,2,A,16,FTH,2022-01-24,32,3,NA
FTH_2_A_16,2,A,16,FTH,2022-01-24,37,3,NA
FTH_2_A_16,2,A,16,FTH,2022-01-24,42,3,NA
FTH_2_A_16,2,A,16,FTH,2022-01-24,47,3,NA
FTH_2_A_17,2,A,17,FTH,2022-01-24,2,3,NA
FTH_2_A_17,2,A,17,FTH,2022-01-24,7,3,NA
FTH_2_A_17,2,A,17,FTH,2022-01-24,12,3,NA
FTH_2_A_17,2,A,17,FTH,2022-01-24,17,3,NA
FTH_2_A_17,2,A,17,FTH,2022-01-24,22,3,NA
FTH_2_A_17,2,A,17,FTH,2022-01-24,27,3,NA
FTH_2_A_17,2,A,17,FTH,2022-01-24,32,3,NA
FTH_2_A_17,2,A,17,FTH,2022-01-24,37,3,NA
FTH_2_A_17,2,A,17,FTH,2022-01-24,42,3,NA
FTH_2_A_17,2,A,17,FTH,2022-01-24,47,3,NA
FTH_2_A_18,2,A,18,FTH,2022-01-24,2,3,NA
FTH_2_A_18,2,A,18,FTH,2022-01-24,7,3,NA
FTH_2_A_18,2,A,18,FTH,2022-01-24,12,3,NA
FTH_2_A_18,2,A,18,FTH,2022-01-24,17,3,NA
FTH_2_A_18,2,A,18,FTH,2022-01-24,22,3,NA
FTH_2_A_18,2,A,18,FTH,2022-01-24,27,3,NA
FTH_2_A_18,2,A,18,FTH,2022-01-24,32,3,NA
FTH_2_A_18,2,A,18,FTH,2022-01-24,37,3,NA
FTH_2_A_18,2,A,18,FTH,2022-01-24,42,3,NA
FTH_2_A_18,2,A,18,FTH,2022-01-24,47,3,NA
FTH_2_A_19,2,A,19,FTH,2022-01-24,2,3,NA
FTH_2_A_19,2,A,19,FTH,2022-01-24,7,3,NA
FTH_2_A_19,2,A,19,FTH,2022-01-24,12,3,NA
FTH_2_A_19,2,A,19,FTH,2022-01-24,17,3,NA
FTH_2_A_19,2,A,19,FTH,2022-01-24,22,3,NA
FTH_2_A_19,2,A,19,FTH,2022-01-24,27,3,NA
FTH_2_A_19,2,A,19,FTH,2022-01-24,32,3,NA
FTH_2_A_19,2,A,19,FTH,2022-01-24,37,3,NA
FTH_2_A_19,2,A,19,FTH,2022-01-24,42,3,NA
FTH_2_A_19,2,A,19,FTH,2022-01-24,47,3,NA
FTH_2_A_2,2,A,2,FTH,2022-01-24,2,3,NA
FTH_2_A_2,2,A,2,FTH,2022-01-24,7,3,NA
FTH_2_A_2,2,A,2,FTH,2022-01-24,12,3,NA
FTH_2_A_2,2,A,2,FTH,2022-01-24,17,3,NA
FTH_2_A_2,2,A,2,FTH,2022-01-24,22,3,NA
FTH_2_A_2,2,A,2,FTH,2022-01-24,27,3,NA
FTH_2_A_2,2,A,2,FTH,2022-01-24,32,3,NA
FTH_2_A_2,2,A,2,FTH,2022-01-24,37,3,NA
FTH_2_A_2,2,A,2,FTH,2022-01-24,42,3,NA
FTH_2_A_2,2,A,2,FTH,2022-01-24,47,3,NA
FTH_2_A_20,2,A,20,FTH,2022-01-24,2,3,NA
FTH_2_A_20,2,A,20,FTH,2022-01-24,7,3,NA
FTH_2_A_20,2,A,20,FTH,2022-01-24,12,3,NA
FTH_2_A_20,2,A,20,FTH,2022-01-24,17,3,NA
FTH_2_A_20,2,A,20,FTH,2022-01-24,22,3,NA
FTH_2_A_20,2,A,20,FTH,2022-01-24,27,3,NA
FTH_2_A_20,2,A,20,FTH,2022-01-24,32,3,NA
FTH_2_A_20,2,A,20,FTH,2022-01-24,37,3,NA
FTH_2_A_20,2,A,20,FTH,2022-01-24,42,3,NA
FTH_2_A_20,2,A,20,FTH,2022-01-24,47,3,NA
FTH_2_A_21,2,A,21,FTH,2022-01-24,2,3,NA
FTH_2_A_21,2,A,21,FTH,2022-01-24,7,3,NA
FTH_2_A_21,2,A,21,FTH,2022-01-24,12,3,NA
FTH_2_A_21,2,A,21,FTH,2022-01-24,17,3,NA
FTH_2_A_21,2,A,21,FTH,2022-01-24,22,3,NA
FTH_2_A_21,2,A,21,FTH,2022-01-24,27,3,NA
FTH_2_A_21,2,A,21,FTH,2022-01-24,32,3,NA
FTH_2_A_21,2,A,21,FTH,2022-01-24,37,3,NA
FTH_2_A_21,2,A,21,FTH,2022-01-24,42,3,NA
FTH_2_A_21,2,A,21,FTH,2022-01-24,47,3,NA
FTH_2_A_22,2,A,22,FTH,2022-01-24,2,3,NA
FTH_2_A_22,2,A,22,FTH,2022-01-24,7,3,NA
FTH_2_A_22,2,A,22,FTH,2022-01-24,12,3,NA
FTH_2_A_22,2,A,22,FTH,2022-01-24,17,3,NA
FTH_2_A_22,2,A,22,FTH,2022-01-24,22,3,NA
FTH_2_A_22,2,A,22,FTH,2022-01-24,27,3,NA
FTH_2_A_22,2,A,22,FTH,2022-01-24,32,3,NA
FTH_2_A_22,2,A,22,FTH,2022-01-24,37,3,NA
FTH_2_A_22,2,A,22,FTH,2022-01-24,42,3,NA
FTH_2_A_22,2,A,22,FTH,2022-01-24,47,3,NA
FTH_2_A_23,2,A,23,FTH,2022-01-24,2,3,NA
FTH_2_A_23,2,A,23,FTH,2022-01-24,7,3,NA
FTH_2_A_23,2,A,23,FTH,2022-01-24,12,3,NA
FTH_2_A_23,2,A,23,FTH,2022-01-24,17,3,NA
FTH_2_A_23,2,A,23,FTH,2022-01-24,22,3,NA
FTH_2_A_23,2,A,23,FTH,2022-01-24,27,3,NA
FTH_2_A_23,2,A,23,FTH,2022-01-24,32,3,NA
FTH_2_A_23,2,A,23,FTH,2022-01-24,37,3,NA
FTH_2_A_23,2,A,23,FTH,2022-01-24,42,3,NA
FTH_2_A_23,2,A,23,FTH,2022-01-24,47,3,NA
FTH_2_A_24,2,A,24,FTH,2022-01-24,2,3,NA
FTH_2_A_24,2,A,24,FTH,2022-01-24,7,3,NA
FTH_2_A_24,2,A,24,FTH,2022-01-24,12,3,NA
FTH_2_A_24,2,A,24,FTH,2022-01-24,17,3,NA
FTH_2_A_24,2,A,24,FTH,2022-01-24,22,3,NA
FTH_2_A_24,2,A,24,FTH,2022-01-24,27,3,NA
FTH_2_A_24,2,A,24,FTH,2022-01-24,32,3,NA
FTH_2_A_24,2,A,24,FTH,2022-01-24,37,3,NA
FTH_2_A_24,2,A,24,FTH,2022-01-24,42,3,NA
FTH_2_A_24,2,A,24,FTH,2022-01-24,47,3,NA
FTH_2_A_25,2,A,25,FTH,2022-01-24,2,3,NA
FTH_2_A_25,2,A,25,FTH,2022-01-24,7,3,NA
FTH_2_A_25,2,A,25,FTH,2022-01-24,12,3,NA
FTH_2_A_25,2,A,25,FTH,2022-01-24,17,3,NA
FTH_2_A_25,2,A,25,FTH,2022-01-24,22,3,NA
FTH_2_A_25,2,A,25,FTH,2022-01-24,27,3,NA
FTH_2_A_25,2,A,25,FTH,2022-01-24,32,3,NA
FTH_2_A_25,2,A,25,FTH,2022-01-24,37,3,NA
FTH_2_A_25,2,A,25,FTH,2022-01-24,42,3,NA
FTH_2_A_25,2,A,25,FTH,2022-01-24,47,3,NA
FTH_2_A_26,2,A,26,FTH,2022-01-24,2,3,NA
FTH_2_A_26,2,A,26,FTH,2022-01-24,7,3,NA
FTH_2_A_26,2,A,26,FTH,2022-01-24,12,3,NA
FTH_2_A_26,2,A,26,FTH,2022-01-24,17,3,NA
FTH_2_A_26,2,A,26,FTH,2022-01-24,22,3,NA
FTH_2_A_26,2,A,26,FTH,2022-01-24,27,3,NA
FTH_2_A_26,2,A,26,FTH,2022-01-24,32,3,NA
FTH_2_A_26,2,A,26,FTH,2022-01-24,37,3,NA
FTH_2_A_26,2,A,26,FTH,2022-01-24,42,3,NA
FTH_2_A_26,2,A,26,FTH,2022-01-24,47,3,NA
FTH_2_A_27,2,A,27,FTH,2022-01-24,2,3,NA
FTH_2_A_27,2,A,27,FTH,2022-01-24,7,3,NA
FTH_2_A_27,2,A,27,FTH,2022-01-24,12,3,NA
FTH_2_A_27,2,A,27,FTH,2022-01-24,17,3,NA
FTH_2_A_27,2,A,27,FTH,2022-01-24,22,3,NA
FTH_2_A_27,2,A,27,FTH,2022-01-24,27,3,NA
FTH_2_A_27,2,A,27,FTH,2022-01-24,32,3,NA
FTH_2_A_27,2,A,27,FTH,2022-01-24,37,3,NA
FTH_2_A_27,2,A,27,FTH,2022-01-24,42,3,NA
FTH_2_A_27,2,A,27,FTH,2022-01-24,47,3,NA
FTH_2_A_28,2,A,28,FTH,2022-01-24,2,3,NA
FTH_2_A_28,2,A,28,FTH,2022-01-24,7,3,NA
FTH_2_A_28,2,A,28,FTH,2022-01-24,12,3,NA
FTH_2_A_28,2,A,28,FTH,2022-01-24,17,3,NA
FTH_2_A_28,2,A,28,FTH,2022-01-24,22,3,NA
FTH_2_A_28,2,A,28,FTH,2022-01-24,27,3,NA
FTH_2_A_28,2,A,28,FTH,2022-01-24,32,3,NA
FTH_2_A_28,2,A,28,FTH,2022-01-24,37,3,NA
FTH_2_A_28,2,A,28,FTH,2022-01-24,42,3,NA
FTH_2_A_28,2,A,28,FTH,2022-01-24,47,3,NA
FTH_2_A_29,2,A,29,FTH,2022-01-24,2,3,NA
FTH_2_A_29,2,A,29,FTH,2022-01-24,7,3,NA
FTH_2_A_29,2,A,29,FTH,2022-01-24,12,3,NA
FTH_2_A_29,2,A,29,FTH,2022-01-24,17,3,NA
FTH_2_A_29,2,A,29,FTH,2022-01-24,22,3,NA
FTH_2_A_29,2,A,29,FTH,2022-01-24,27,3,NA
FTH_2_A_29,2,A,29,FTH,2022-01-24,32,3,NA
FTH_2_A_29,2,A,29,FTH,2022-01-24,37,3,NA
FTH_2_A_29,2,A,29,FTH,2022-01-24,42,3,NA
FTH_2_A_29,2,A,29,FTH,2022-01-24,47,3,NA
FTH_2_A_3,2,A,3,FTH,2022-01-24,2,3,NA
FTH_2_A_3,2,A,3,FTH,2022-01-24,7,3,NA
FTH_2_A_3,2,A,3,FTH,2022-01-24,12,3,NA
FTH_2_A_3,2,A,3,FTH,2022-01-24,17,3,NA
FTH_2_A_3,2,A,3,FTH,2022-01-24,22,3,NA
FTH_2_A_3,2,A,3,FTH,2022-01-24,27,3,NA
FTH_2_A_3,2,A,3,FTH,2022-01-24,32,3,NA
FTH_2_A_3,2,A,3,FTH,2022-01-24,37,3,NA
FTH_2_A_3,2,A,3,FTH,2022-01-24,42,3,NA
FTH_2_A_3,2,A,3,FTH,2022-01-24,47,3,NA
FTH_2_A_30,2,A,30,FTH,2022-01-24,2,3,NA
FTH_2_A_30,2,A,30,FTH,2022-01-24,7,3,NA
FTH_2_A_30,2,A,30,FTH,2022-01-24,12,3,NA
FTH_2_A_30,2,A,30,FTH,2022-01-24,17,3,NA
FTH_2_A_30,2,A,30,FTH,2022-01-24,22,3,NA
FTH_2_A_30,2,A,30,FTH,2022-01-24,27,3,NA
FTH_2_A_30,2,A,30,FTH,2022-01-24,32,3,NA
FTH_2_A_30,2,A,30,FTH,2022-01-24,37,3,NA
FTH_2_A_30,2,A,30,FTH,2022-01-24,42,3,NA
FTH_2_A_30,2,A,30,FTH,2022-01-24,47,3,NA
FTH_2_A_31,2,A,31,FTH,2022-01-24,2,3,NA
FTH_2_A_31,2,A,31,FTH,2022-01-24,7,3,NA
FTH_2_A_31,2,A,31,FTH,2022-01-24,12,3,NA
FTH_2_A_31,2,A,31,FTH,2022-01-24,17,3,NA
FTH_2_A_31,2,A,31,FTH,2022-01-24,22,3,NA
FTH_2_A_31,2,A,31,FTH,2022-01-24,27,3,NA
FTH_2_A_31,2,A,31,FTH,2022-01-24,32,3,NA
FTH_2_A_31,2,A,31,FTH,2022-01-24,37,3,NA
FTH_2_A_31,2,A,31,FTH,2022-01-24,42,3,NA
FTH_2_A_31,2,A,31,FTH,2022-01-24,47,3,NA
FTH_2_A_32,2,A,32,FTH,2022-01-24,2,3,NA
FTH_2_A_32,2,A,32,FTH,2022-01-24,7,3,NA
FTH_2_A_32,2,A,32,FTH,2022-01-24,12,3,NA
FTH_2_A_32,2,A,32,FTH,2022-01-24,17,3,NA
FTH_2_A_32,2,A,32,FTH,2022-01-24,22,3,NA
FTH_2_A_32,2,A,32,FTH,2022-01-24,27,3,NA
FTH_2_A_32,2,A,32,FTH,2022-01-24,32,3,NA
FTH_2_A_32,2,A,32,FTH,2022-01-24,37,3,NA
FTH_2_A_32,2,A,32,FTH,2022-01-24,42,3,NA
FTH_2_A_32,2,A,32,FTH,2022-01-24,47,3,NA
FTH_2_A_33,2,A,33,FTH,2022-01-24,2,3,NA
FTH_2_A_33,2,A,33,FTH,2022-01-24,7,3,NA
FTH_2_A_33,2,A,33,FTH,2022-01-24,12,3,NA
FTH_2_A_33,2,A,33,FTH,2022-01-24,17,3,NA
FTH_2_A_33,2,A,33,FTH,2022-01-24,22,3,NA
FTH_2_A_33,2,A,33,FTH,2022-01-24,27,3,NA
FTH_2_A_33,2,A,33,FTH,2022-01-24,32,3,NA
FTH_2_A_33,2,A,33,FTH,2022-01-24,37,3,NA
FTH_2_A_33,2,A,33,FTH,2022-01-24,42,3,NA
FTH_2_A_33,2,A,33,FTH,2022-01-24,47,3,NA
FTH_2_A_34,2,A,34,FTH,2022-01-24,2,3,NA
FTH_2_A_34,2,A,34,FTH,2022-01-24,7,3,NA
FTH_2_A_34,2,A,34,FTH,2022-01-24,12,3,NA
FTH_2_A_34,2,A,34,FTH,2022-01-24,17,3,NA
FTH_2_A_34,2,A,34,FTH,2022-01-24,22,3,NA
FTH_2_A_34,2,A,34,FTH,2022-01-24,27,3,NA
FTH_2_A_34,2,A,34,FTH,2022-01-24,32,3,NA
FTH_2_A_34,2,A,34,FTH,2022-01-24,37,3,NA
FTH_2_A_34,2,A,34,FTH,2022-01-24,42,3,NA
FTH_2_A_34,2,A,34,FTH,2022-01-24,47,3,NA
FTH_2_A_35,2,A,35,FTH,2022-01-24,2,3,NA
FTH_2_A_35,2,A,35,FTH,2022-01-24,7,3,NA
FTH_2_A_35,2,A,35,FTH,2022-01-24,12,3,NA
FTH_2_A_35,2,A,35,FTH,2022-01-24,17,3,NA
FTH_2_A_35,2,A,35,FTH,2022-01-24,22,3,NA
FTH_2_A_35,2,A,35,FTH,2022-01-24,27,3,NA
FTH_2_A_35,2,A,35,FTH,2022-01-24,32,3,NA
FTH_2_A_35,2,A,35,FTH,2022-01-24,37,3,NA
FTH_2_A_35,2,A,35,FTH,2022-01-24,42,3,NA
FTH_2_A_35,2,A,35,FTH,2022-01-24,47,3,NA
FTH_2_A_36,2,A,36,FTH,2022-01-24,2,3,NA
FTH_2_A_36,2,A,36,FTH,2022-01-24,7,3,NA
FTH_2_A_36,2,A,36,FTH,2022-01-24,12,3,NA
FTH_2_A_36,2,A,36,FTH,2022-01-24,17,3,NA
FTH_2_A_36,2,A,36,FTH,2022-01-24,22,3,NA
FTH_2_A_36,2,A,36,FTH,2022-01-24,27,3,NA
FTH_2_A_36,2,A,36,FTH,2022-01-24,32,3,NA
FTH_2_A_36,2,A,36,FTH,2022-01-24,37,3,NA
FTH_2_A_36,2,A,36,FTH,2022-01-24,42,3,NA
FTH_2_A_36,2,A,36,FTH,2022-01-24,47,3,NA
FTH_2_A_37,2,A,37,FTH,2022-01-24,2,3,NA
FTH_2_A_37,2,A,37,FTH,2022-01-24,7,3,NA
FTH_2_A_37,2,A,37,FTH,2022-01-24,12,3,NA
FTH_2_A_37,2,A,37,FTH,2022-01-24,17,3,NA
FTH_2_A_37,2,A,37,FTH,2022-01-24,22,3,NA
FTH_2_A_37,2,A,37,FTH,2022-01-24,27,3,NA
FTH_2_A_37,2,A,37,FTH,2022-01-24,32,3,NA
FTH_2_A_37,2,A,37,FTH,2022-01-24,37,3,NA
FTH_2_A_37,2,A,37,FTH,2022-01-24,42,3,NA
FTH_2_A_37,2,A,37,FTH,2022-01-24,47,3,NA
FTH_2_A_38,2,A,38,FTH,2022-01-24,2,3,NA
FTH_2_A_38,2,A,38,FTH,2022-01-24,7,3,NA
FTH_2_A_38,2,A,38,FTH,2022-01-24,12,3,NA
FTH_2_A_38,2,A,38,FTH,2022-01-24,17,3,NA
FTH_2_A_38,2,A,38,FTH,2022-01-24,22,3,NA
FTH_2_A_38,2,A,38,FTH,2022-01-24,27,3,NA
FTH_2_A_38,2,A,38,FTH,2022-01-24,32,3,NA
FTH_2_A_38,2,A,38,FTH,2022-01-24,37,3,NA
FTH_2_A_38,2,A,38,FTH,2022-01-24,42,3,NA
FTH_2_A_38,2,A,38,FTH,2022-01-24,47,3,NA
FTH_2_A_39,2,A,39,FTH,2022-01-24,2,3,NA
FTH_2_A_39,2,A,39,FTH,2022-01-24,7,3,NA
FTH_2_A_39,2,A,39,FTH,2022-01-24,12,3,NA
FTH_2_A_39,2,A,39,FTH,2022-01-24,17,3,NA
FTH_2_A_39,2,A,39,FTH,2022-01-24,22,3,NA
FTH_2_A_39,2,A,39,FTH,2022-01-24,27,3,NA
FTH_2_A_39,2,A,39,FTH,2022-01-24,32,3,NA
FTH_2_A_39,2,A,39,FTH,2022-01-24,37,3,NA
FTH_2_A_39,2,A,39,FTH,2022-01-24,42,3,NA
FTH_2_A_39,2,A,39,FTH,2022-01-24,47,3,NA
FTH_2_A_4,2,A,4,FTH,2022-01-24,2,3,NA
FTH_2_A_4,2,A,4,FTH,2022-01-24,7,3,NA
FTH_2_A_4,2,A,4,FTH,2022-01-24,12,3,NA
FTH_2_A_4,2,A,4,FTH,2022-01-24,17,3,NA
FTH_2_A_4,2,A,4,FTH,2022-01-24,22,3,NA
FTH_2_A_4,2,A,4,FTH,2022-01-24,27,3,NA
FTH_2_A_4,2,A,4,FTH,2022-01-24,32,3,NA
FTH_2_A_4,2,A,4,FTH,2022-01-24,37,3,NA
FTH_2_A_4,2,A,4,FTH,2022-01-24,42,3,NA
FTH_2_A_4,2,A,4,FTH,2022-01-24,47,3,NA
FTH_2_A_40,2,A,40,FTH,2022-01-24,2,3,NA
FTH_2_A_40,2,A,40,FTH,2022-01-24,7,3,NA
FTH_2_A_40,2,A,40,FTH,2022-01-24,12,3,NA
FTH_2_A_40,2,A,40,FTH,2022-01-24,17,3,NA
FTH_2_A_40,2,A,40,FTH,2022-01-24,22,3,NA
FTH_2_A_40,2,A,40,FTH,2022-01-24,27,3,NA
FTH_2_A_40,2,A,40,FTH,2022-01-24,32,3,NA
FTH_2_A_40,2,A,40,FTH,2022-01-24,37,3,NA
FTH_2_A_40,2,A,40,FTH,2022-01-24,42,3,NA
FTH_2_A_40,2,A,40,FTH,2022-01-24,47,3,NA
FTH_2_A_41,2,A,41,FTH,2022-01-24,2,3,NA
FTH_2_A_41,2,A,41,FTH,2022-01-24,7,3,NA
FTH_2_A_41,2,A,41,FTH,2022-01-24,12,3,NA
FTH_2_A_41,2,A,41,FTH,2022-01-24,17,3,NA
FTH_2_A_41,2,A,41,FTH,2022-01-24,22,3,NA
FTH_2_A_41,2,A,41,FTH,2022-01-24,27,3,NA
FTH_2_A_41,2,A,41,FTH,2022-01-24,32,3,NA
FTH_2_A_41,2,A,41,FTH,2022-01-24,37,3,NA
FTH_2_A_41,2,A,41,FTH,2022-01-24,42,3,NA
FTH_2_A_41,2,A,41,FTH,2022-01-24,47,3,NA
FTH_2_A_42,2,A,42,FTH,2022-01-24,2,3,NA
FTH_2_A_42,2,A,42,FTH,2022-01-24,7,3,NA
FTH_2_A_42,2,A,42,FTH,2022-01-24,12,3,NA
FTH_2_A_42,2,A,42,FTH,2022-01-24,17,3,NA
FTH_2_A_42,2,A,42,FTH,2022-01-24,22,3,NA
FTH_2_A_42,2,A,42,FTH,2022-01-24,27,3,NA
FTH_2_A_42,2,A,42,FTH,2022-01-24,32,3,NA
FTH_2_A_42,2,A,42,FTH,2022-01-24,37,3,NA
FTH_2_A_42,2,A,42,FTH,2022-01-24,42,3,NA
FTH_2_A_42,2,A,42,FTH,2022-01-24,47,3,NA
FTH_2_A_43,2,A,43,FTH,2022-01-24,2,3,NA
FTH_2_A_43,2,A,43,FTH,2022-01-24,7,3,NA
FTH_2_A_43,2,A,43,FTH,2022-01-24,12,3,NA
FTH_2_A_43,2,A,43,FTH,2022-01-24,17,3,NA
FTH_2_A_43,2,A,43,FTH,2022-01-24,22,3,NA
FTH_2_A_43,2,A,43,FTH,2022-01-24,27,3,NA
FTH_2_A_43,2,A,43,FTH,2022-01-24,32,3,NA
FTH_2_A_43,2,A,43,FTH,2022-01-24,37,3,NA
FTH_2_A_43,2,A,43,FTH,2022-01-24,42,3,NA
FTH_2_A_43,2,A,43,FTH,2022-01-24,47,3,NA
FTH_2_A_44,2,A,44,FTH,2022-01-24,2,3,NA
FTH_2_A_44,2,A,44,FTH,2022-01-24,7,3,NA
FTH_2_A_44,2,A,44,FTH,2022-01-24,12,3,NA
FTH_2_A_44,2,A,44,FTH,2022-01-24,17,3,NA
FTH_2_A_44,2,A,44,FTH,2022-01-24,22,3,NA
FTH_2_A_44,2,A,44,FTH,2022-01-24,27,3,NA
FTH_2_A_44,2,A,44,FTH,2022-01-24,32,3,NA
FTH_2_A_44,2,A,44,FTH,2022-01-24,37,3,NA
FTH_2_A_44,2,A,44,FTH,2022-01-24,42,3,NA
FTH_2_A_44,2,A,44,FTH,2022-01-24,47,3,NA
FTH_2_A_45,2,A,45,FTH,2022-01-24,2,3,NA
FTH_2_A_45,2,A,45,FTH,2022-01-24,7,3,NA
FTH_2_A_45,2,A,45,FTH,2022-01-24,12,3,NA
FTH_2_A_45,2,A,45,FTH,2022-01-24,17,3,NA
FTH_2_A_45,2,A,45,FTH,2022-01-24,22,3,NA
FTH_2_A_45,2,A,45,FTH,2022-01-24,27,3,NA
FTH_2_A_45,2,A,45,FTH,2022-01-24,32,3,NA
FTH_2_A_45,2,A,45,FTH,2022-01-24,37,3,NA
FTH_2_A_45,2,A,45,FTH,2022-01-24,42,3,NA
FTH_2_A_45,2,A,45,FTH,2022-01-24,47,3,NA
FTH_2_A_46,2,A,46,FTH,2022-01-24,2,3,NA
FTH_2_A_46,2,A,46,FTH,2022-01-24,7,3,NA
FTH_2_A_46,2,A,46,FTH,2022-01-24,12,3,NA
FTH_2_A_46,2,A,46,FTH,2022-01-24,17,3,NA
FTH_2_A_46,2,A,46,FTH,2022-01-24,22,3,NA
FTH_2_A_46,2,A,46,FTH,2022-01-24,27,3,NA
FTH_2_A_46,2,A,46,FTH,2022-01-24,32,3,NA
FTH_2_A_46,2,A,46,FTH,2022-01-24,37,3,NA
FTH_2_A_46,2,A,46,FTH,2022-01-24,42,3,NA
FTH_2_A_46,2,A,46,FTH,2022-01-24,47,3,NA
FTH_2_A_47,2,A,47,FTH,2022-01-24,2,3,NA
FTH_2_A_47,2,A,47,FTH,2022-01-24,7,3,NA
FTH_2_A_47,2,A,47,FTH,2022-01-24,12,3,NA
FTH_2_A_47,2,A,47,FTH,2022-01-24,17,3,NA
FTH_2_A_47,2,A,47,FTH,2022-01-24,22,3,NA
FTH_2_A_47,2,A,47,FTH,2022-01-24,27,3,NA
FTH_2_A_47,2,A,47,FTH,2022-01-24,32,3,NA
FTH_2_A_47,2,A,47,FTH,2022-01-24,37,3,NA
FTH_2_A_47,2,A,47,FTH,2022-01-24,42,3,NA
FTH_2_A_47,2,A,47,FTH,2022-01-24,47,3,NA
FTH_2_A_48,2,A,48,FTH,2022-01-24,2,3,NA
FTH_2_A_48,2,A,48,FTH,2022-01-24,7,3,NA
FTH_2_A_48,2,A,48,FTH,2022-01-24,12,3,NA
FTH_2_A_48,2,A,48,FTH,2022-01-24,17,3,NA
FTH_2_A_48,2,A,48,FTH,2022-01-24,22,3,NA
FTH_2_A_48,2,A,48,FTH,2022-01-24,27,3,NA
FTH_2_A_48,2,A,48,FTH,2022-01-24,32,3,NA
FTH_2_A_48,2,A,48,FTH,2022-01-24,37,3,NA
FTH_2_A_48,2,A,48,FTH,2022-01-24,42,3,NA
FTH_2_A_48,2,A,48,FTH,2022-01-24,47,3,NA
FTH_2_A_49,2,A,49,FTH,2022-01-24,2,3,NA
FTH_2_A_49,2,A,49,FTH,2022-01-24,7,3,NA
FTH_2_A_49,2,A,49,FTH,2022-01-24,12,3,NA
